#纬度,经度,学校,省份,层次,全国热度排名,类别,类别排名,网址,学校抓取编码
29.91486732,121.6437253,宁波大学,浙江,普通本科,238,综合类,63,http://gkcx.eol.cn/schoolhtm/schoolTemple/school240.htm,240
30.32177901,120.1579037,浙江传媒学院,浙江,普通本科,259,语言类,8,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1066.htm,1066
34.78005375,113.6731131,河南财政税务高等专科学校,河南,高职高专,1198,财经类,112,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1920.htm,1920
32.97572611,112.5563054,南阳理工学院,河南,普通本科,366,理工类,148,http://gkcx.eol.cn/schoolhtm/schoolTemple/school853.htm,853
21.66946904,110.9314572,广东石油化工学院,广东,普通本科,410,综合类,99,http://gkcx.eol.cn/schoolhtm/schoolTemple/school292.htm,292
20.00223621,110.3512432,海南师范大学,海南,普通本科,308,师范类,20,http://gkcx.eol.cn/schoolhtm/schoolTemple/school511.htm,511
29.51886635,106.5184322,重庆理工大学,重庆,普通本科,70,理工类,26,http://gkcx.eol.cn/schoolhtm/schoolTemple/school187.htm,187
30.10134738,102.1818992,四川民族学院,四川,普通本科,963,民族类,12,http://gkcx.eol.cn/schoolhtm/schoolTemple/school784.htm,784
26.24319498,107.5320397,黔南民族医学高等专科学校,贵州,高职高专,1825,医药类,158,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1561.htm,1561
45.78313026,126.6916839,武警工程大学,陕西,普通本科,1004,军事类,17,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1213.htm,1213
25.28974285,110.266624,桂林师范高等专科学校,广西,高职高专,1634,师范类,164,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1730.htm,1730
37.4919687,121.4541698,山东工商学院,山东,普通本科,157,财经类,17,http://gkcx.eol.cn/schoolhtm/schoolTemple/school526.htm,526
40.84911082,111.6655066,呼和浩特民族学院,内蒙古,普通本科,1538,综合类,400,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2316.htm,2316
43.84017524,125.3279923,长春大学,吉林,普通本科,340,综合类,86,http://gkcx.eol.cn/schoolhtm/schoolTemple/school377.htm,377
31.05984632,121.7573298,上海出版印刷高等专科学校,上海,高职高专,1631,理工类,514,http://gkcx.eol.cn/schoolhtm/schoolTemple/school664.htm,664
34.26817089,108.8985814,西安航空学院,陕西,普通本科,571,理工类,199,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1102.htm,1102
33.77558325,113.1958097,河南城建学院,河南,普通本科,434,理工类,166,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1518.htm,1518
22.58508828,108.2417406,广西职业技术学院,广西,高职高专,1912,农林类,62,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1738.htm,1738
39.96106314,116.8067172,防灾科技学院,河北,普通本科,440,理工类,169,http://gkcx.eol.cn/schoolhtm/schoolTemple/school653.htm,653
40.90428415,117.9685902,承德石油高等专科学校,河北,高职高专,1137,理工类,344,http://gkcx.eol.cn/schoolhtm/schoolTemple/school689.htm,689
40.15781393,124.4357968,辽东学院,辽宁,普通本科,652,综合类,169,http://gkcx.eol.cn/schoolhtm/schoolTemple/school188.htm,188
25.1198168,118.6203905,仰恩大学,福建,普通本科,679,财经类,63,http://gkcx.eol.cn/schoolhtm/schoolTemple/school472.htm,472
29.68477999,115.9978799,九江职业技术学院,江西,高职高专,959,理工类,907,http://gkcx.eol.cn/schoolhtm/schoolTemple/school893.htm,893
35.77629969,114.9622747,濮阳职业技术学院,河南,高职高专,1702,理工类,539,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1172.htm,1172
34.82793621,114.3529479,河南警察学院,河南,普通本科,808,政法类,19,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1430.htm,1430
30.58569476,114.3776743,湖北财经高等专科学校,湖北,高职高专,1482,财经类,142,http://gkcx.eol.cn/schoolhtm/schoolTemple/school809.htm,809
30.44821392,114.3171797,武汉城市职业学院,湖北,高职高专,1961,师范类,182,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2458.htm,2458
29.5111363,106.5871148,重庆工商大学,重庆,普通本科,55,财经类,5,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1073.htm,1073
45.79197026,126.6956702,黑龙江工程学院,黑龙江,普通本科,499,理工类,181,http://gkcx.eol.cn/schoolhtm/schoolTemple/school449.htm,449
33.76071,105.7488089,陇南师范高等专科学校,甘肃,高职高专,1655,师范类,165,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1706.htm,1706
35.56623541,104.5999678,定西师范高等专科学校,甘肃,高职高专,1843,师范类,175,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1708.htm,1708
38.93468738,100.4528855,张掖医学高等专科学校,甘肃,高职高专,1537,医药类,136,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1709.htm,1709
19.98616658,110.3397596,海南医学院,海南,普通本科,526,医药类,44,http://gkcx.eol.cn/schoolhtm/schoolTemple/school512.htm,512
42.12700096,85.61489934,新疆维吾尔医学专科学校,新疆,高职高专,2463,医药类,181,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2067.htm,2067
23.06336847,113.7746464,东莞理工学院,广东,普通本科,435,理工类,167,http://gkcx.eol.cn/schoolhtm/schoolTemple/school291.htm,291
37.0908781,114.4667674,邢台职业技术学院,河北,高职高专,902,理工类,269,http://gkcx.eol.cn/schoolhtm/schoolTemple/school697.htm,697
43.89144911,125.4351828,长春医学高等专科学校,吉林,高职高专,1111,医药类,102,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1607.htm,1607
34.2511527,108.9620535,西安电力高等专科学校,陕西,高职高专,1095,理工类,331,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2231.htm,2231
36.18228528,117.1204008,山东电力高等专科学校,山东,高职高专,1194,理工类,364,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2094.htm,2094
34.75723096,113.695037,郑州电力高等专科学校,河南,高职高专,1109,理工类,337,http://gkcx.eol.cn/schoolhtm/schoolTemple/school902.htm,902
39.93235529,116.2094864,首钢工学院,北京,普通本科,1185,理工类,360,http://gkcx.eol.cn/schoolhtm/schoolTemple/school583.htm,583
38.14137066,114.5018829,河北经贸大学,河北,普通本科,207,财经类,25,http://gkcx.eol.cn/schoolhtm/schoolTemple/school56.htm,56
31.27289121,121.664721,上海杉达学院,上海,普通本科,600,财经类,54,http://gkcx.eol.cn/schoolhtm/schoolTemple/school329.htm,329
35.07873963,112.6349542,黄河科技学院,河南,普通本科,447,理工类,171,http://gkcx.eol.cn/schoolhtm/schoolTemple/school469.htm,469
31.19312971,121.440854,上海政法学院,上海,普通本科,374,政法类,6,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1011.htm,1011
25.23519699,110.2985929,桂林旅游学院,广西,普通本科,1746,财经类,172,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1732.htm,1732
24.41621384,111.5448132,贺州学院,广西,普通本科,939,综合类,250,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1259.htm,1259
34.24330585,108.9383369,西安医学院,陕西,普通本科,283,医药类,9,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1265.htm,1265
30.76853836,104.1324079,民办四川天一学院,四川,高职高专,1581,财经类,152,http://gkcx.eol.cn/schoolhtm/schoolTemple/school783.htm,783
28.92154411,119.9730512,浙江树人学院,浙江,普通本科,1132,理工类,342,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1791.htm,1791
29.68266539,116.016558,九江学院,江西,普通本科,316,综合类,789,http://gkcx.eol.cn/schoolhtm/schoolTemple/school194.htm,194
23.13940184,113.3060648,广东工业大学,广东,普通本科,102,理工类,46,http://gkcx.eol.cn/schoolhtm/schoolTemple/school286.htm,286
23.20591356,113.2957957,广东外语外贸大学,广东,普通本科,233,语言类,7,http://gkcx.eol.cn/schoolhtm/schoolTemple/school290.htm,290
23.13755065,113.0640686,佛山科学技术学院,广东,普通本科,547,综合类,133,http://gkcx.eol.cn/schoolhtm/schoolTemple/school306.htm,306
29.49078396,106.5382134,重庆电力高等专科学校,重庆,高职高专,1398,理工类,425,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1479.htm,1479
38.88713782,115.5209764,中央司法警官学院,河北,普通本科,445,政法类,7,http://gkcx.eol.cn/schoolhtm/schoolTemple/school611.htm,611
34.19931803,117.3059943,徐州工程学院,江苏,普通本科,612,综合类,767,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1049.htm,1049
20.00268326,110.3172373,海南职业技术学院,海南,高职高专,1637,综合类,423,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1382.htm,1382
23.21144728,113.2969874,广东财经职业学院,广东,高职高专,1043,财经类,95,http://gkcx.eol.cn/schoolhtm/schoolTemple/school996.htm,996
28.20161305,112.8741633,湖南第一师范学院,湖南,普通本科,619,师范类,68,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2463.htm,2463
30.34974878,120.0955599,浙江交通职业技术学院,浙江,高职高专,1972,理工类,625,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1769.htm,1769
23.41855678,113.3185294,广州民航职业技术学院,广东,高职高专,1026,理工类,309,http://gkcx.eol.cn/schoolhtm/schoolTemple/school635.htm,635
31.23156007,121.4635674,上海第二工业大学,上海,普通本科,311,理工类,128,http://gkcx.eol.cn/schoolhtm/schoolTemple/school312.htm,312
22.90786019,113.3145973,广州番禺职业技术学院,广东,高职高专,1136,综合类,300,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2481.htm,2481
32.02458581,118.8321109,江苏经贸职业技术学院,江苏,高职高专,1317,财经类,126,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1591.htm,1591
32.0572355,118.7780744,南京特殊教育师范学院,江苏,普通本科,1014,师范类,125,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1140.htm,1140
43.84722692,125.2725674,吉林交通职业技术学院,吉林,高职高专,1812,理工类,572,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1611.htm,1611
31.18893504,121.4357553,上海商学院,上海,普通本科,248,财经类,29,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1010.htm,1010
30.91309672,113.9315182,湖北职业技术学院,湖北,高职高专,1492,理工类,457,http://gkcx.eol.cn/schoolhtm/schoolTemple/school810.htm,810
30.57401758,114.2417918,武汉船舶职业技术学院,湖北,高职高专,1299,理工类,388,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1947.htm,1947
45.87832179,126.5120842,黑龙江建筑职业技术学院,黑龙江,高职高专,1161,理工类,351,http://gkcx.eol.cn/schoolhtm/schoolTemple/school715.htm,715
34.18992928,117.1672303,九州职业技术学院,江苏,高职高专,2529,理工类,826,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2226.htm,2226
28.14833764,113.0506022,长沙航空职业技术学院,湖南,高职高专,1598,理工类,500,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1984.htm,1984
40.64959245,109.9588774,包头职业技术学院,内蒙古,高职高专,1569,理工类,488,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1525.htm,1525
34.80611239,114.3491186,黄河水利职业技术学院,河南,高职高专,1245,理工类,379,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1924.htm,1924
23.41637142,113.0973826,广东培正学院,广东,普通本科,919,财经类,78,http://gkcx.eol.cn/schoolhtm/schoolTemple/school965.htm,965
24.64841288,113.6482222,广东松山职业技术学院,广东,高职高专,1616,理工类,506,http://gkcx.eol.cn/schoolhtm/schoolTemple/school972.htm,972
29.06825939,119.6436315,金华职业技术学院,浙江,高职高专,1570,综合类,411,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1770.htm,1770
35.46762251,119.5480331,日照职业技术学院,山东,高职高专,275,综合类,69,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1336.htm,1336
41.11655456,122.074756,盘锦职业技术学院,辽宁,高职高专,2034,综合类,514,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1682.htm,1682
30.62382921,104.0879471,成都航空职业技术学院,四川,高职高专,844,理工类,891,http://gkcx.eol.cn/schoolhtm/schoolTemple/school771.htm,771
30.66926085,104.0414981,四川电力职业技术学院,四川,高职高专,1360,理工类,413,http://gkcx.eol.cn/schoolhtm/schoolTemple/school779.htm,779
34.02301564,113.8902934,许昌职业技术学院,河南,高职高专,2068,理工类,660,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1925.htm,1925
35.78636143,117.1178399,曲阜远东职业技术学院,山东,高职高专,2363,综合类,599,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2137.htm,2137
31.29447036,118.3742959,安徽商贸职业技术学院,安徽,高职高专,1339,财经类,128,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1809.htm,1809
31.77365804,117.2175793,安徽水利水电职业技术学院,安徽,高职高专,899,理工类,267,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1810.htm,1810
32.8926893,115.7999033,阜阳职业技术学院,安徽,高职高专,1489,理工类,456,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1811.htm,1811
31.28927865,121.1460578,硅湖职业技术学院,江苏,高职高专,2526,理工类,824,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2225.htm,2225
24.30197655,109.456301,柳州职业技术学院,广西,高职高专,2109,综合类,532,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1739.htm,1739
39.1439299,117.2108131,天津中德应用技术大学,天津,普通本科,1130,理工类,341,http://gkcx.eol.cn/schoolhtm/schoolTemple/school858.htm,858
32.4919852,119.9462185,泰州职业技术学院,江苏,高职高专,2100,理工类,909,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2207.htm,2207
26.90282593,106.7349961,贵州警察学院,贵州,高职高专,1617,政法类,44,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2266.htm,2266
37.86656599,112.5154959,山西警察学院,山西,普通本科,1662,政法类,45,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1640.htm,1640
23.03417342,114.3673348,南方医科大学,广东,普通本科,304,医药类,12,http://gkcx.eol.cn/schoolhtm/schoolTemple/school960.htm,960
28.88209627,105.435832,四川警察学院,四川,普通本科,799,政法类,18,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1352.htm,1352
32.08879376,118.8310783,南京森林警察学院,江苏,普通本科,979,政法类,24,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1139.htm,1139
27.5456733,110.0077369,湖南医药学院,湖南,普通本科,1474,医药类,128,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1987.htm,1987
29.53148004,106.5185724,重庆工业职业技术学院,重庆,高职高专,1150,理工类,348,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1478.htm,1478
31.83294517,117.1915214,安徽新华学院,安徽,普通本科,1505,综合类,742,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1848.htm,1848
30.96559067,117.865489,铜陵职业技术学院,安徽,高职高专,1989,理工类,630,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1812.htm,1812
31.8812762,117.2307611,安徽警官职业学院,安徽,高职高专,1077,政法类,29,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1813.htm,1813
32.62851022,117.0183653,淮南职业技术学院,安徽,高职高专,1788,理工类,565,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1814.htm,1814
26.60898308,106.6589008,贵州交通职业技术学院,贵州,高职高专,1457,理工类,449,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2267.htm,2267
27.70237319,106.9452056,贵州航天职业技术学院,贵州,高职高专,1904,理工类,602,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2268.htm,2268
28.26259612,113.0837245,湖南大众传媒职业技术学院,湖南,高职高专,1614,综合类,421,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1996.htm,1996
26.25380778,111.642756,永州职业技术学院,湖南,高职高专,2020,综合类,510,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1997.htm,1997
27.88604821,113.1350632,湖南铁道职业技术学院,湖南,高职高专,1165,综合类,308,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1998.htm,1998
28.20671857,112.8821688,湖南涉外经济学院,湖南,普通本科,573,综合类,142,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1188.htm,1188
28.12749228,113.0321444,湖南科技职业学院,湖南,高职高专,2067,综合类,520,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1999.htm,1999
43.82681293,125.4182676,长春东方职业学院,吉林,高职高专,2404,综合类,612,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1622.htm,1622
20.02536737,110.3805698,海口经济学院,海南,普通本科,817,综合类,213,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1391.htm,1391
30.56486029,114.3536223,武昌首义学院,湖北,独立学院,561,理工类,197,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1104.htm,1104
31.68434286,119.9613964,常州信息职业技术学院,江苏,高职高专,1133,理工类,343,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1171.htm,1171
23.16174549,113.3390001,广东农工商职业技术学院,广东,高职高专,905,综合类,243,http://gkcx.eol.cn/schoolhtm/schoolTemple/school970.htm,970
36.08893247,120.3580072,青岛职业技术学院,山东,高职高专,1237,综合类,325,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2098.htm,2098
22.54261083,113.9274783,广东新安职业技术学院,广东,高职高专,1646,综合类,425,http://gkcx.eol.cn/schoolhtm/schoolTemple/school973.htm,973
37.5171522,122.1110337,威海职业学院,山东,高职高专,1151,综合类,304,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2099.htm,2099
23.02949874,113.1200178,佛山职业技术学院,广东,高职高专,1228,综合类,321,http://gkcx.eol.cn/schoolhtm/schoolTemple/school971.htm,971
36.67699088,117.3329201,山东职业学院,山东,高职高专,1056,理工类,317,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1513.htm,1513
36.6528608,116.9790674,山东劳动职业技术学院,山东,高职高专,1558,理工类,483,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2100.htm,2100
